1	0.58630952381
2	0.133928571429
5	0.0863095238095
6	0.0119047619048
7	0.0386904761905
9	0.440476190476
10	0.0416666666667
11	0.125
12	0.139880952381
13	0.0238095238095
14	0.142857142857
16	0.342261904762
19	0.047619047619
20	0.125
21	2.21726190476
22	0.0178571428571
23	0.630952380952
26	0.166666666667
27	0.136904761905
29	0.25
30	0.0833333333333
31	0.595238095238
32	0.190476190476
33	0.077380952381
37	0.1875
38	0.0357142857143
39	0.0803571428571
41	0.047619047619
42	0.779761904762
43	0.0565476190476
44	0.255952380952
45	0.00892857142857
46	0.160714285714
47	0.607142857143
48	0.0654761904762
51	0.0327380952381
52	0.0267857142857
54	0.589285714286
56	0.0327380952381
60	0.285714285714
61	0.0684523809524
62	0.127976190476
63	0.00892857142857
64	0.133928571429
65	0.0744047619048
66	0.678571428571
67	0.014880952381
68	0.0863095238095
69	3.36011904762
70	0.261904761905
71	0.047619047619
72	0.258928571429
76	0.172619047619
77	0.0744047619048
78	0.0386904761905
79	0.127976190476
80	0.0505952380952
82	0.0416666666667
83	0.0386904761905
84	0.46130952381
85	0.91369047619
86	0.14880952381
87	0.235119047619
88	0.199404761905
89	0.175595238095
90	1.16369047619
94	0.27380952381
95	0.172619047619
96	0.684523809524
97	0.25
98	0.324404761905
99	0.285714285714
100	0.202380952381
101	0.0357142857143
102	0.425595238095
103	0.166666666667
104	0.0327380952381
105	0.0803571428571
106	0.0535714285714
107	0.0595238095238
109	0.16369047619
110	0.46130952381
111	0.0238095238095
112	1.0119047619
113	0.0863095238095
117	0.047619047619
119	0.33630952381
120	0.166666666667
121	0.508928571429
122	0.0446428571429
123	0.434523809524
125	0.0684523809524
126	0.997023809524
127	0.0714285714286
129	0.279761904762
131	0.0535714285714
132	0.767857142857
134	0.33630952381
135	0.633928571429
136	0.904761904762
137	0.0119047619048
138	0.0922619047619
139	0.119047619048
140	0.0833333333333
141	0.110119047619
142	0.342261904762
143	1.54166666667
144	0.0327380952381
146	0.202380952381
148	0.857142857143
149	0.0327380952381
150	0.0803571428571
152	0.0267857142857
153	0.363095238095
154	0.0238095238095
155	0.244047619048
156	0.122023809524
158	0.142857142857
159	0.3125
160	0.0625
161	0.535714285714
166	0.544642857143
167	0.0565476190476
168	0.247023809524
169	1.09226190476
171	0.0386904761905
173	0.0535714285714
174	0.0922619047619
175	0.199404761905
176	0.0327380952381
177	0.178571428571
178	0.0416666666667
180	0.104166666667
181	0.077380952381
182	0.291666666667
183	1.0
184	0.0595238095238
185	0.157738095238
186	0.0803571428571
187	0.0357142857143
188	0.0446428571429
189	0.389880952381
190	0.125
193	0.154761904762
194	0.0595238095238
195	0.172619047619
196	0.729166666667
198	0.0952380952381
200	0.252976190476
204	0.0833333333333
205	0.0416666666667
206	0.25
207	0.464285714286
209	0.142857142857
210	0.0208333333333
211	0.0833333333333
213	0.705357142857
214	2.28869047619
216	0.10119047619
218	0.0267857142857
220	0.0595238095238
221	0.125
223	0.0505952380952
224	0.178571428571
225	0.116071428571
226	1.32142857143
227	0.0922619047619
229	0.232142857143
231	0.047619047619
232	0.0892857142857
233	0.139880952381
234	0.1875
236	0.0922619047619
237	0.160714285714
238	0.0922619047619
240	0.383928571429
241	0.0505952380952
243	0.318452380952
245	0.0357142857143
246	0.122023809524
247	0.428571428571
248	0.327380952381
249	0.223214285714
250	0.35119047619
251	0.142857142857
253	0.714285714286
254	0.181547619048
255	0.160714285714
256	0.758928571429
257	0.1875
258	0.142857142857
259	0.389880952381
260	0.443452380952
261	0.0654761904762
264	0.22619047619
266	0.386904761905
267	0.491071428571
268	0.0625
270	0.0982142857143
271	0.119047619048
272	0.440476190476
273	0.0297619047619
274	0.0595238095238
275	0.827380952381
278	0.190476190476
279	0.0833333333333
281	0.0565476190476
282	1.44345238095
286	0.0982142857143
287	0.0327380952381
288	3.09226190476
289	0.166666666667
290	0.0892857142857
293	0.425595238095
294	0.0327380952381
295	0.223214285714
297	0.779761904762
299	0.0416666666667
300	0.107142857143
301	0.0565476190476
302	0.458333333333
303	0.4375
304	0.0595238095238
305	0.0952380952381
306	0.0684523809524
309	0.270833333333
311	1.13095238095
312	0.401785714286
313	0.363095238095
314	0.0327380952381
315	0.193452380952
316	0.520833333333
317	0.0535714285714
319	0.0416666666667
321	0.339285714286
324	0.422619047619
326	0.0625
327	1.26785714286
331	0.41369047619
333	0.0863095238095
334	0.0386904761905
335	0.0238095238095
337	0.208333333333
338	0.0892857142857
339	0.383928571429
340	0.232142857143
341	0.10119047619
342	0.0119047619048
343	0.529761904762
345	0.0119047619048
346	0.113095238095
347	0.127976190476
348	0.0892857142857
350	0.217261904762
351	0.276785714286
352	0.047619047619
353	0.125
354	0.279761904762
356	0.666666666667
357	0.125
358	0.232142857143
359	0.10119047619
362	0.160714285714
363	0.122023809524
364	0.110119047619
365	0.130952380952
368	1.64583333333
369	0.0565476190476
370	0.0386904761905
372	0.0952380952381
373	0.014880952381
374	0.0178571428571
375	0.0208333333333
376	0.130952380952
377	0.0535714285714
378	1.33333333333
379	0.264880952381
380	0.327380952381
381	0.0238095238095
382	0.0863095238095
383	0.369047619048
384	0.014880952381
386	0.375
387	1.41964285714
388	0.0684523809524
389	0.235119047619
390	0.127976190476
391	0.285714285714
392	0.297619047619
394	0.0178571428571
395	0.0446428571429
397	2.02678571429
399	0.139880952381
402	0.0595238095238
404	0.184523809524
405	0.717261904762
406	0.5625
407	0.330357142857
410	0.833333333333
411	0.0595238095238
412	0.0327380952381
413	0.107142857143
414	0.0297619047619
415	0.0625
417	0.119047619048
418	0.0238095238095
419	0.0297619047619
420	0.0535714285714
421	0.330357142857
422	0.0505952380952
423	0.571428571429
424	0.0505952380952
425	0.425595238095
427	2.46726190476
428	0.0684523809524
429	0.0416666666667
430	2.08035714286
431	0.16369047619
432	0.842261904762
433	0.14880952381
434	0.0863095238095
436	0.0446428571429
438	0.0119047619048
439	0.0684523809524
440	0.991071428571
444	0.116071428571
446	0.264880952381
448	0.116071428571
449	0.720238095238
450	0.517857142857
451	0.910714285714
452	0.0625
453	0.357142857143
455	0.0267857142857
456	0.529761904762
457	0.172619047619
458	0.0833333333333
459	0.110119047619
460	0.0297619047619
462	0.190476190476
463	0.988095238095
464	0.595238095238
465	0.0595238095238
466	0.0565476190476
468	1.86607142857
469	0.0357142857143
470	0.0625
471	0.0744047619048
473	0.327380952381
474	0.10119047619
476	0.446428571429
477	0.1875
478	0.0565476190476
479	1.42857142857
480	0.0744047619048
481	0.238095238095
482	0.0446428571429
484	0.0654761904762
485	0.229166666667
486	0.139880952381
487	0.166666666667
488	0.0386904761905
489	0.0922619047619
490	0.178571428571
491	0.625
492	0.0654761904762
494	0.5625
495	0.184523809524
497	0.0297619047619
498	0.202380952381
500	0.119047619048
501	0.744047619048
502	0.622023809524
503	0.380952380952
504	0.205357142857
505	0.0267857142857
506	0.431547619048
507	0.0327380952381
509	0.0892857142857
510	0.0357142857143
511	0.39880952381
512	0.0267857142857
513	0.264880952381
514	0.223214285714
515	0.0178571428571
517	0.184523809524
518	0.247023809524
520	0.502976190476
521	0.16369047619
522	0.0416666666667
523	0.21130952381
524	0.077380952381
525	0.241071428571
527	0.0684523809524
